,origin,originId,target,targetId,movie,song
466,time,0,sing,9,Coco,Remember Me (Reunion)
467,time,0,sing,9,Disney's Descendants,Evil Like Me
468,time,0,sing,9,The Emperor's New Groove,My Funny Friend and Me
469,time,0,sing,9,The Fox and the Hound 2,"Good Doggie, No Bone!"
470,time,0,sing,9,Hercules,A Star Is Born
471,time,0,sing,9,High School Musical,We're All in This Together
472,time,0,sing,9,High School Musical 2,Humu humu nuku nuku a pua'a
473,time,0,sing,9,High School Musical 2,You Are the Music in Me
474,time,0,sing,9,High School Musical 2,You Are the Music in Me (Sharpay Version)
475,time,0,sing,9,High School Musical 3: Senior Year,High School Musical
476,time,0,sing,9,The Hunchback of Notre-Dame,The Bells of Notre-Dame
477,time,0,sing,9,The Hunchback of Notre-Dame 2,Le Jour D'Amour
478,time,0,sing,9,The Lion King,I Just Can't Wait to Be King
479,time,0,sing,9,The Lion King (Live-Action),Hakuna Matata
480,time,0,sing,9,The Lion King (Live-Action),I Just Can't Wait to Be King
481,time,0,sing,9,Mary Poppins Returns,A Cover Is Not the Book
482,time,0,sing,9,Moana,Where You Are
483,time,0,sing,9,The Nightmare Before Christmas,Making Christmas
484,time,0,sing,9,Pete's Dragon,There's Room for Everyone
485,time,0,sing,9,Teen Beach 2,Twist Your Frown Upside Down
486,time,0,things,10,101 Dalmatians 2: Patch's London Adventure,Try Again
487,time,0,things,10,Aladdin,A Whole New World
488,time,0,things,10,Aladdin,A Whole New World (Single)
489,time,0,things,10,Aladdin (Live-Action),A Whole New World
490,time,0,things,10,Aladdin (Live-Action),A Whole New World (End Title)
491,time,0,things,10,Aladdin: The Return of Jafar,Forget About Love
492,time,0,things,10,Alice in Wonderland,The Walrus and the Carpenter
493,time,0,things,10,Beauty and the Beast: The Enchanted Christmas,As Long as There's Christmas
494,time,0,things,10,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
495,time,0,things,10,Beauty and the Beast: The Enchanted Christmas,Stories
496,time,0,things,10,Bedknobs and Broomsticks,Eglantine 
497,time,0,things,10,Brother Bear,Look Through My Eyes
498,time,0,things,10,Brother Bear,No Way Out
499,time,0,things,10,Brother Bear,Transformation (Phil Collins)
500,time,0,things,10,Camp Rock,Hasta La Vista
501,time,0,things,10,Cars 3,Run That Race
502,time,0,things,10,Cinderella III: A Twist in Time,More Than a Dream
503,time,0,things,10,Descendants 3,My Once Upon a Time
504,time,0,things,10,Elena of Avalor,Sister Time
505,time,0,things,10,Elena of Avalor,The Magic Within You
506,time,0,things,10,The Emperor's New Groove,My Funny Friend and Me
507,time,0,things,10,Frozen,In Summer
508,time,0,things,10,Frozen 2,Some Things Never Change
509,time,0,things,10,A Goofy Movie,Stand Out
510,time,0,things,10,High School Musical 2,What Time Is It?
511,time,0,things,10,High School Musical 3: Senior Year,Just Wanna Be With You
512,time,0,things,10,High School Musical: The Musical: The Series,"I Think I Kinda, You Know (Duet)"
513,time,0,things,10,High School Musical: The Musical: The Series,"I Think I Kinda, You Know (Ricky Version)"
514,time,0,things,10,High School Musical: The Musical: The Series,"The Medley, The Mashup"
515,time,0,things,10,The Hunchback of Notre-Dame,Topsy Turvy
516,time,0,things,10,Lady and the Tramp (Live-Action),What a Shame
517,time,0,things,10,The Lion King (Live-Action),Never too Late
518,time,0,things,10,The Little Mermaid,Under the Sea
519,time,0,things,10,The Many Adventures of Winnie the Pooh,"Up, Down, Touch the Ground"
520,time,0,things,10,Mary Poppins,A Man Has Dreams
521,time,0,things,10,Mary Poppins Returns,A Cover Is Not the Book
522,time,0,things,10,Mary Poppins Returns,The Place Where Lost Things Go
523,time,0,things,10,The Nightmare Before Christmas,Jack's Obsession
524,time,0,things,10,The Nightmare Before Christmas,Poor Jack
525,time,0,things,10,Olaf's Frozen Adventure,That Time of Year
526,time,0,things,10,Peter Pan,You Can Fly!
527,time,0,things,10,Pooh's Heffalump Movie,Little Mister Roo
528,time,0,things,10,The Princess and the Frog,Almost There
529,time,0,things,10,The Princess and the Frog,Friends on the Other Side
530,time,0,things,10,Ralph Breaks the Internet,Zero
531,time,0,things,10,Tangled,I See the Light
532,time,0,things,10,Tangled Before Ever After,Wind in My Hair
533,time,0,things,10,Tarzan,Son of Man
534,time,0,things,10,Z-O-M-B-I-E-S 2,Gotta Find Where I Belong
535,time,0,night,11,Alice in Wonderland,The Walrus and the Carpenter
536,time,0,night,11,Beauty and the Beast,The Mob Song
537,time,0,night,11,Beauty and the Beast (live-action),The Mob Song
538,time,0,night,11,Brother Bear 2,It Will Be Me
539,time,0,night,11,Cars 3,Run That Race
540,time,0,night,11,Cinderella,The Work Song
541,time,0,night,11,Cinderella III: A Twist in Time,More Than a Dream
542,time,0,night,11,Cinderella III: A Twist in Time,Perfectly Perfect
543,time,0,night,11,Coco,Remember Me (Dúo)
544,time,0,night,11,Coco,Remember Me (Ernesto de la Cruz)
545,time,0,night,11,Coco,Remember Me (Lullaby)
546,time,0,night,11,Coco,Remember Me (Reunion)
547,time,0,night,11,Disney's Descendants,Evil Like Me
548,time,0,night,11,Disney's Descendants,Set it Off
549,time,0,night,11,Descendants 2,Better Together
550,time,0,night,11,Descendants 3,Break This Down
551,time,0,night,11,The Emperor's New Groove,My Funny Friend and Me
552,time,0,night,11,Frozen,For the First Time in Forever
553,time,0,night,11,The Great Mouse Detective,Let Me Be Good to You
554,time,0,night,11,Hercules,A Star Is Born
555,time,0,night,11,High School Musical 3: Senior Year,A Night to Remember
556,time,0,night,11,High School Musical 3: Senior Year,Now or Never
557,time,0,night,11,High School Musical: The Musical: The Series,A Billion Sorrys
558,time,0,night,11,High School Musical: The Musical: The Series,"I Think I Kinda, You Know (Duet)"
559,time,0,night,11,High School Musical: The Musical: The Series,"I Think I Kinda, You Know (Nini Version)"
560,time,0,night,11,High School Musical: The Musical: The Series,"I Think I Kinda, You Know (Ricky Version)"
561,time,0,night,11,The Hunchback of Notre-Dame,The Bells of Notre-Dame
562,time,0,night,11,The Jungle Book 2,W-I-L-D
563,time,0,night,11,The Lion King (Live-Action),Never too Late
564,time,0,night,11,The Lion King (Live-Action),Spirit
565,time,0,night,11,Mary Poppins,Supercalifragilistic-expialidocious
566,time,0,night,11,Mary Poppins Returns,The Place Where Lost Things Go
567,time,0,night,11,Moana,How Far I'll Go (reprise)
568,time,0,night,11,Moana,We Know the Way
569,time,0,night,11,Olaf's Frozen Adventure,Ring in the Season
570,time,0,night,11,Olaf's Frozen Adventure,When We're Together
571,time,0,night,11,Peter Pan,Second Star to the Right
572,time,0,night,11,Piglet's Big Movie,Comforting to Know
573,time,0,night,11,Planes: Fire and Rescue,All In
574,time,0,night,11,Pocahontas,If I Never Knew You
575,time,0,night,11,Sofia the First: Once Upon a Princess,Rise and Shine
576,time,0,night,11,Tangled,When Will My Life Begin
577,time,0,night,11,Teen Beach 2,Best Summer Ever
578,time,0,night,11,Tinker Bell and the Legend of the Neverbeast,Strange Sight (Reprise)
579,time,0,night,11,Wreck-it Ralph,When Can I See You Again?
580,time,0,night,11,A Wrinkle in Time,Warrior
581,time,0,night,11,Z-O-M-B-I-E-S,My Year
582,time,0,night,11,Z-O-M-B-I-E-S 2,The New Kid in Town
583,time,0,true,12,Aladdin (Live-Action),Friend Like Me (End Title)
584,time,0,true,12,Beauty and the Beast,Beauty and the Beast
585,time,0,true,12,Beauty and the Beast,Beauty and the Beast (Duet)
586,time,0,true,12,Beauty and the Beast (live-action),Beauty and the Beast
587,time,0,true,12,Cinderella III: A Twist in Time,More Than a Dream
588,time,0,true,12,Cinderella III: A Twist in Time,Perfectly Perfect
589,time,0,true,12,Disney's Descendants,Evil Like Me
590,time,0,true,12,Disney's Descendants,I'm Your Girl
591,time,0,true,12,Descendants 3,My Once Upon a Time
592,time,0,true,12,Elena of Avalor,My Time
593,time,0,true,12,The Emperor's New Groove,My Funny Friend and Me
594,time,0,true,12,The Fox and the Hound 2,We're in Harmony
595,time,0,true,12,The Fox and the Hound 2,We're in Harmony (Reprise)
596,time,0,true,12,Frozen,For the First Time in Forever
597,time,0,true,12,Frozen 2,Some Things Never Change
598,time,0,true,12,A Goofy Movie,On the Open Road
599,time,0,true,12,The Great Mouse Detective,Let Me Be Good to You
600,time,0,true,12,High School Musical,We're All in This Together
601,time,0,true,12,High School Musical 2,I Don't Dance
602,time,0,true,12,High School Musical 3: Senior Year,Just Wanna Be With You
603,time,0,true,12,The Hunchback of Notre-Dame 2,Le Jour D'Amour
604,time,0,true,12,The Jungle Book (live-action),The Bare Necessities
605,time,0,true,12,The Jungle Book 2,W-I-L-D
606,time,0,true,12,The Lion Guard,It Is Time
607,time,0,true,12,The Lion Guard,Kion's Lament
608,time,0,true,12,Mary Poppins,Jolly Holiday
609,time,0,true,12,Olaf's Frozen Adventure,When We're Together
610,time,0,true,12,Oliver and Company,Once Upon a Time in New York City
611,time,0,true,12,Peter Pan,Second Star to the Right
612,time,0,true,12,Peter Pan,You Can Fly!
613,time,0,true,12,Piglet's Big Movie,Comforting to Know
614,time,0,true,12,Pocahontas,If I Never Knew You
615,time,0,true,12,The Princess and the Frog,Almost There
616,time,0,true,12,The Princess and the Frog,Friends on the Other Side
617,time,0,true,12,Ralph Breaks the Internet,A Place Called Slaughter Race
618,time,0,true,12,Sofia the First: Once Upon a Princess,Rise and Shine
619,time,0,true,12,Sofia the First: Once Upon a Princess,True Sisters
620,time,0,true,12,Teen Beach 2,Best Summer Ever
621,time,0,true,12,Tinker Bell,Be True
622,time,0,true,12,Tinker Bell and the Lost Treasure,If You Believe
623,time,0,man,13,Aladdin (Live-Action),Friend Like Me (End Title)
624,time,0,man,13,Bedknobs and Broomsticks,Eglantine 
625,time,0,man,13,Brave,Song of Mor'du
626,time,0,man,13,Camp Rock 2: The Final Jam,It's On
627,time,0,man,13,A Goofy Movie,On the Open Road
628,time,0,man,13,Hercules,Zero to Hero
629,time,0,man,13,High School Musical 2,Humu humu nuku nuku a pua'a
630,time,0,man,13,High School Musical 3: Senior Year,A Night to Remember
631,time,0,man,13,High School Musical 3: Senior Year,Scream
632,time,0,man,13,The Hunchback of Notre-Dame,The Bells of Notre-Dame
633,time,0,man,13,The Hunchback of Notre-Dame,Topsy Turvy
634,time,0,man,13,The Jungle Book,The Bare Necessities
635,time,0,man,13,The Jungle Book 2,W-I-L-D
636,time,0,man,13,The Lion King (Live-Action),Spirit
637,time,0,man,13,Mary Poppins,A Man Has Dreams
638,time,0,man,13,Moana,Shiny
639,time,0,man,13,Mulan,A Girl Worth Fighting For
640,time,0,man,13,Mulan,Make a Man Out of You
641,time,0,man,13,The Nightmare Before Christmas,Oogie Boogie's Song
642,time,0,man,13,Olaf's Frozen Adventure,That Time of Year
643,time,0,man,13,Peter Pan II: Return to Neverland,Here We Go Another Plan
644,time,0,man,13,Pocahontas,"Mine, Mine, Mine!"
645,time,0,man,13,The Princess and the Frog,Friends on the Other Side
646,time,0,man,13,Tarzan,Son of Man
647,time,0,man,13,Toy Story 2,Woody's Roundup
648,time,0,man,13,Z-O-M-B-I-E-S,Bamm
649,time,0,man,13,Z-O-M-B-I-E-S,My Year
650,time,0,well,14,Aladdin (Live-Action),Friend Like Me (End Title)
651,time,0,well,14,Aladdin: The Return of Jafar,I'm Looking out for Me
652,time,0,well,14,Alice in Wonderland,The Walrus and the Carpenter
653,time,0,well,14,Camp Rock,Who Will I Be
654,time,0,well,14,Camp Rock 2: The Final Jam,Introducing Me
655,time,0,well,14,Cars,Real Gone
656,time,0,well,14,Cinderella III: A Twist in Time,Perfectly Perfect
657,time,0,well,14,Disney's Descendants,Evil Like Me
658,time,0,well,14,Descendants 2,It's Goin' Down
659,time,0,well,14,Descendants 3,Do What You Gotta Do
660,time,0,well,14,Descendants 3,Good to Be Bad
661,time,0,well,14,Frozen,For the First Time in Forever (Reprise)
662,time,0,well,14,Frozen,Let it Go
663,time,0,well,14,High School Musical 2,Humu humu nuku nuku a pua'a
664,time,0,well,14,High School Musical 2,I Don't Dance
665,time,0,well,14,The Jungle Book,The Bare Necessities
666,time,0,well,14,Lady and the Tramp (Live-Action),What a Shame
667,time,0,well,14,The Lion King,I Just Can't Wait to Be King
668,time,0,well,14,The Lion King (Live-Action),Hakuna Matata
669,time,0,well,14,The Lion King (Live-Action),I Just Can't Wait to Be King
670,time,0,well,14,The Lion King (Live-Action),Never too Late
671,time,0,well,14,Mary Poppins,A Man Has Dreams
672,time,0,well,14,Mary Poppins Returns,A Cover Is Not the Book
673,time,0,well,14,Moana,Shiny
674,time,0,well,14,Moana,Where You Are
675,time,0,well,14,The Nightmare Before Christmas,Oogie Boogie's Song
676,time,0,well,14,The Nightmare Before Christmas,Poor Jack
677,time,0,well,14,Olaf's Frozen Adventure,That Time of Year
678,time,0,well,14,Pete's Dragon,Bill of Sale
679,time,0,well,14,The Princess and the Frog,Friends on the Other Side
680,time,0,well,14,Ralph Breaks the Internet,A Place Called Slaughter Race
681,time,0,well,14,Ralph Breaks the Internet,Zero
682,time,0,well,14,Tangled Before Ever After,Wind in My Hair
683,time,0,well,14,Tarzan,Son of Man
684,time,0,well,14,Winnie the Pooh,It's Gonna Be Great
685,time,0,well,14,Winnie the Pooh,So Long
686,time,0,well,14,Z-O-M-B-I-E-S,My Year
687,time,0,thing,15,101 Dalmatians,Cruella De Vil
688,time,0,thing,15,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
689,time,0,thing,15,Camp Rock,Hasta La Vista
690,time,0,thing,15,Camp Rock,Here I Am
691,time,0,thing,15,Camp Rock 2: The Final Jam,It's On
692,time,0,thing,15,Camp Rock 2: The Final Jam,What We Came Here For
693,time,0,thing,15,Disney's Descendants,Set it Off
694,time,0,thing,15,Descendants 3,Do What You Gotta Do
695,time,0,thing,15,Elena of Avalor,Sister Time
696,time,0,thing,15,The Emperor's New Groove,My Funny Friend and Me
697,time,0,thing,15,The Fox and the Hound 2,"Good Doggie, No Bone!"
698,time,0,thing,15,Frozen,For the First Time in Forever (Reprise)
699,time,0,thing,15,A Goofy Movie,After Today
700,time,0,thing,15,High School Musical 2,I Don't Dance
701,time,0,thing,15,High School Musical 3: Senior Year,Scream
702,time,0,thing,15,High School Musical: The Musical: The Series,Wondering
703,time,0,thing,15,High School Musical: The Musical: The Series,Wondering (Ashlyn & Nini Piano Version)
704,time,0,thing,15,The Jungle Book 2,W-I-L-D
705,time,0,thing,15,Lady and the Tramp (Live-Action),What a Shame
706,time,0,thing,15,The Lion King,I Just Can't Wait to Be King
707,time,0,thing,15,The Lion King (Live-Action),I Just Can't Wait to Be King
708,time,0,thing,15,The Lion King 2: Simba's Pride,My Lullaby
709,time,0,thing,15,Mary Poppins Returns,A Cover Is Not the Book
710,time,0,thing,15,Moana,Shiny
711,time,0,thing,15,The Nightmare Before Christmas,Jack's Obsession
712,time,0,thing,15,The Nightmare Before Christmas,Making Christmas
713,time,0,thing,15,The Princess and the Frog,Never Knew I Needed
714,time,0,thing,15,The Sword in the Stone,A Most Befuddling Thing
715,time,0,thing,15,Teen Beach 2,Twist Your Frown Upside Down
716,time,0,thing,15,Winnie the Pooh,A Very Important Thing to Do
717,time,0,thing,15,A Wrinkle in Time,I Believe
718,time,0,thing,15,Z-O-M-B-I-E-S,Bamm
719,time,0,thing,15,Z-O-M-B-I-E-S,Fired Up
720,time,0,thing,15,Z-O-M-B-I-E-S,My Year
721,time,0,thing,15,Z-O-M-B-I-E-S 2,Gotta Find Where I Belong
722,time,0,song,16,Beauty and the Beast,Beauty and the Beast
723,time,0,song,16,Beauty and the Beast,Beauty and the Beast (Duet)
724,time,0,song,16,Beauty and the Beast,The Mob Song
725,time,0,song,16,Beauty and the Beast (live-action),Beauty and the Beast
726,time,0,song,16,Beauty and the Beast (live-action),Beauty and the Beast (Finale)
727,time,0,song,16,Beauty and the Beast (live-action),How Does a Moment Last Forever
728,time,0,song,16,Beauty and the Beast (live-action),The Mob Song
729,time,0,song,16,Camp Rock,Gotta Find You
730,time,0,song,16,Camp Rock,This Is Me
731,time,0,song,16,Camp Rock 2: The Final Jam,What We Came Here For
732,time,0,song,16,Coco,Remember Me (Dúo)
733,time,0,song,16,Coco,Remember Me (Ernesto de la Cruz)
734,time,0,song,16,Coco,Remember Me (Lullaby)
735,time,0,song,16,Coco,Remember Me (Reunion)
736,time,0,song,16,The Fox and the Hound 2,We Go Together
737,time,0,song,16,The Fox and the Hound 2,We're in Harmony (Reprise)
738,time,0,song,16,Fun and Fancy Free,Fun and Fancy Free
739,time,0,song,16,The Great Mouse Detective,Let Me Be Good to You
740,time,0,song,16,Hercules,A Star Is Born
741,time,0,song,16,High School Musical,Getcha Head in the Game
742,time,0,song,16,High School Musical 2,You Are the Music in Me
743,time,0,song,16,High School Musical 2,You Are the Music in Me (Sharpay Version)
744,time,0,song,16,The Hunchback of Notre-Dame 2,Le Jour D'Amour
745,time,0,song,16,The Lion King (Live-Action),Hakuna Matata
746,time,0,song,16,The Little Mermaid,Kiss the Girl
747,time,0,song,16,The Little Mermaid 2: Return to the Sea,Down to the Sea
748,time,0,song,16,Mary Poppins,A Spoonful of Sugar
749,time,0,song,16,Moana,Where You Are
750,time,0,song,16,The Nightmare Before Christmas,Oogie Boogie's Song
751,time,0,song,16,Pete's Dragon,There's Room for Everyone
752,time,0,song,16,Snow White and the Seven Dwarfs,Whistle While You Work
753,time,0,song,16,Tangled Before Ever After,Wind in My Hair
754,time,0,song,16,Teen Beach 2,Twist Your Frown Upside Down
755,time,0,song,16,Tinker Bell,Be True
756,time,0,eyes,17,101 Dalmatians,Cruella De Vil
757,time,0,eyes,17,Aladdin,A Whole New World
758,time,0,eyes,17,Aladdin,A Whole New World (Single)
759,time,0,eyes,17,Aladdin (Live-Action),A Whole New World
760,time,0,eyes,17,Aladdin (Live-Action),A Whole New World (End Title)
761,time,0,eyes,17,Aladdin: The Return of Jafar,Forget About Love
762,time,0,eyes,17,Bambi 2,First Sign of Spring
763,time,0,eyes,17,Brother Bear,Look Through My Eyes
764,time,0,eyes,17,Brother Bear,Transformation (Phil Collins)
765,time,0,eyes,17,Camp Rock,Start the Party
766,time,0,eyes,17,Coco,Remember Me (Dúo)
767,time,0,eyes,17,Descendants 2,What's My Name 
768,time,0,eyes,17,Elena of Avalor,My Time
769,time,0,eyes,17,A Goofy Movie,Stand Out
770,time,0,eyes,17,Hercules,A Star Is Born
771,time,0,eyes,17,High School Musical 3: Senior Year,A Night to Remember
772,time,0,eyes,17,The Hunchback of Notre-Dame,The Bells of Notre-Dame
773,time,0,eyes,17,The Hunchback of Notre-Dame 2,Le Jour D'Amour
774,time,0,eyes,17,Mary Poppins Returns,The Place Where Lost Things Go
775,time,0,eyes,17,Meet the Robinsons,The Future Has Arrived
